# Simulation 6 (Up to date)
# 13481 data points written for 4 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Recovery device deployment at high speed (110 ft/s)
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Longitudinal moment of inertia (kg·m²),Corrective moment coefficient (),Damping moment coefficient (​)
161.011,0.049,2.249e5,0.104
161.061,0.049,2.25e5,0.104
161.111,0.049,2.251e5,0.104
161.161,0.049,2.252e5,0.104
161.211,0.049,2.252e5,0.104
161.261,0.049,2.253e5,0.104
161.311,0.049,2.254e5,0.104
161.361,0.049,2.255e5,0.104
161.411,0.049,2.256e5,0.104
161.461,0.049,2.256e5,0.104
161.511,0.049,2.257e5,0.104
161.561,0.049,2.258e5,0.104
161.611,0.049,2.259e5,0.104
161.661,0.049,2.259e5,0.104
161.711,0.049,2.26e5,0.104
161.761,0.049,2.261e5,0.104
161.811,0.049,2.262e5,0.104
161.861,0.049,2.262e5,0.105
161.911,0.049,2.263e5,0.105
161.961,0.049,2.264e5,0.105
162.011,0.049,2.265e5,0.105
162.061,0.049,2.265e5,0.105
162.111,0.049,2.266e5,0.105
162.161,0.049,2.267e5,0.105
162.211,0.049,2.268e5,0.105
162.261,0.049,2.268e5,0.105
162.311,0.049,2.269e5,0.104
162.361,0.049,2.27e5,0.104
162.411,0.049,2.271e5,0.104
162.461,0.049,2.272e5,0.104
162.511,0.049,2.272e5,0.104
162.561,0.049,2.273e5,0.104
162.611,0.049,2.274e5,0.104
162.661,0.049,2.275e5,0.104
162.711,0.049,2.275e5,0.104
162.761,0.049,2.276e5,0.105
162.811,0.049,2.277e5,0.105
162.861,0.049,2.278e5,0.105
162.911,0.049,2.278e5,0.105
162.961,0.049,2.279e5,0.105
163.011,0.049,2.28e5,0.105
163.061,0.049,2.281e5,0.105
163.111,0.049,2.281e5,0.105
163.161,0.049,2.282e5,0.105
163.211,0.049,2.283e5,0.105
163.261,0.049,2.284e5,0.105
163.311,0.049,2.284e5,0.105
163.361,0.049,2.285e5,0.104
163.411,0.049,2.286e5,0.104
163.461,0.049,2.287e5,0.104
163.511,0.049,2.288e5,0.104
163.561,0.049,2.288e5,0.104
163.611,0.049,2.289e5,0.104
163.661,0.049,2.29e5,0.104
163.711,0.049,2.291e5,0.104
163.761,0.049,2.291e5,0.105
163.811,0.049,2.292e5,0.105
163.861,0.049,2.293e5,0.105
163.911,0.049,2.294e5,0.105
163.961,0.049,2.294e5,0.105
164.011,0.049,2.295e5,0.105
164.061,0.049,2.296e5,0.105
164.111,0.049,2.297e5,0.105
164.161,0.049,2.297e5,0.105
164.211,0.049,2.298e5,0.105
164.261,0.049,2.299e5,0.105
164.311,0.049,2.3e5,0.105
164.361,0.049,2.3e5,0.105
164.411,0.049,2.301e5,0.105
164.461,0.049,2.302e5,0.105
164.511,0.049,2.303e5,0.105
164.561,0.049,2.303e5,0.105
164.611,0.049,2.304e5,0.105
164.661,0.049,2.305e5,0.105
164.711,0.049,2.306e5,0.105
164.761,0.049,2.307e5,0.105
164.811,0.049,2.307e5,0.105
164.861,0.049,2.308e5,0.105
164.911,0.049,2.309e5,0.105
164.961,0.049,2.31e5,0.105
165.011,0.049,2.31e5,0.105
165.061,0.049,2.311e5,0.105
165.111,0.049,2.312e5,0.105
165.161,0.049,2.313e5,0.105
165.211,0.049,2.313e5,0.105
165.261,0.049,2.314e5,0.105
165.311,0.049,2.315e5,0.105
165.361,0.049,2.316e5,0.105
165.411,0.049,2.316e5,0.105
165.461,0.049,2.317e5,0.105
165.511,0.049,2.318e5,0.104
165.561,0.049,2.319e5,0.104
165.611,0.049,2.319e5,0.105
165.661,0.049,2.32e5,0.105
165.711,0.049,2.321e5,0.105
165.761,0.049,2.322e5,0.105
165.811,0.049,2.322e5,0.105
165.861,0.049,2.323e5,0.105
165.911,0.049,2.324e5,0.105
165.961,0.049,2.325e5,0.105
166.011,0.049,2.326e5,0.106
166.061,0.049,2.326e5,0.106
166.111,0.049,2.327e5,0.106
166.161,0.049,2.328e5,0.106
166.211,0.049,2.329e5,0.106
166.261,0.049,2.329e5,0.106
166.311,0.049,2.33e5,0.106
166.361,0.049,2.331e5,0.106
166.411,0.049,2.332e5,0.106
166.461,0.049,2.332e5,0.106
166.511,0.049,2.333e5,0.105
166.561,0.049,2.334e5,0.105
166.611,0.049,2.335e5,0.105
166.661,0.049,2.335e5,0.105
166.711,0.049,2.336e5,0.106
166.761,0.049,2.337e5,0.106
166.811,0.049,2.338e5,0.106
166.861,0.049,2.338e5,0.106
166.911,0.049,2.339e5,0.106
166.961,0.049,2.34e5,0.106
167.011,0.049,2.341e5,0.106
167.061,0.049,2.341e5,0.106
167.111,0.049,2.342e5,0.106
167.161,0.049,2.343e5,0.106
167.211,0.049,2.344e5,0.106
167.261,0.049,2.345e5,0.106
167.311,0.049,2.345e5,0.106
167.361,0.049,2.346e5,0.106
167.411,0.049,2.347e5,0.106
167.461,0.049,2.348e5,0.106
167.511,0.049,2.348e5,0.106
167.561,0.049,2.349e5,0.106
167.611,0.049,2.35e5,0.106
167.661,0.049,2.351e5,0.106
167.711,0.049,2.351e5,0.106
167.761,0.049,2.352e5,0.106
167.811,0.049,2.353e5,0.106
167.861,0.049,2.354e5,0.106
167.911,0.049,2.354e5,0.106
167.961,0.049,2.355e5,0.106
168.011,0.049,2.356e5,0.107
168.061,0.049,2.357e5,0.107
168.111,0.049,2.357e5,0.107
168.161,0.049,2.358e5,0.107
168.211,0.049,2.359e5,0.106
168.261,0.049,2.36e5,0.106
168.311,0.049,2.36e5,0.106
168.361,0.049,2.361e5,0.106
168.411,0.049,2.362e5,0.106
168.461,0.049,2.363e5,0.106
168.511,0.049,2.363e5,0.106
168.561,0.049,2.364e5,0.106
168.611,0.049,2.365e5,0.106
168.661,0.049,2.366e5,0.106
168.711,0.049,2.367e5,0.106
168.761,0.049,2.367e5,0.106
168.811,0.049,2.368e5,0.106
168.861,0.049,2.369e5,0.106
168.911,0.049,2.37e5,0.106
168.961,0.049,2.37e5,0.106
169.011,0.049,2.371e5,0.106
169.061,0.049,2.372e5,0.106
169.111,0.049,2.373e5,0.106
169.161,0.049,2.373e5,0.106
169.211,0.049,2.374e5,0.106
169.261,0.049,2.375e5,0.106
169.311,0.049,2.376e5,0.106
169.361,0.049,2.376e5,0.106
169.411,0.049,2.377e5,0.106
169.461,0.049,2.378e5,0.106
169.511,0.049,2.379e5,0.106
169.561,0.049,2.379e5,0.106
169.611,0.049,2.38e5,0.106
169.661,0.049,2.381e5,0.106
169.711,0.049,2.382e5,0.106
169.761,0.049,2.382e5,0.106
169.811,0.049,2.383e5,0.106
169.861,0.049,2.384e5,0.106
169.911,0.049,2.385e5,0.106
169.961,0.049,2.385e5,0.106
170.011,0.049,2.386e5,0.106
170.061,0.049,2.387e5,0.106
170.111,0.049,2.388e5,0.105
170.161,0.049,2.388e5,0.106
170.211,0.049,2.389e5,0.106
170.261,0.049,2.39e5,0.105
170.311,0.049,2.391e5,0.106
170.361,0.049,2.392e5,0.105
170.411,0.049,2.392e5,0.105
170.461,0.049,2.393e5,0.106
170.511,0.049,2.394e5,0.106
170.561,0.049,2.395e5,0.106
170.611,0.049,2.396e5,0.106
170.661,0.049,2.397e5,0.107
170.711,0.049,2.397e5,0.107
170.761,0.049,2.398e5,0.107
170.811,0.049,2.399e5,0.107
170.861,0.049,2.4e5,0.106
170.911,0.049,2.401e5,0.106
170.961,0.049,2.402e5,0.106
171.011,0.049,2.402e5,0.106
171.061,0.049,2.403e5,0.106
171.111,0.049,2.404e5,0.106
171.161,0.049,2.405e5,0.106
171.211,0.049,2.406e5,0.106
171.261,0.049,2.406e5,0.106
171.311,0.049,2.407e5,0.106
171.361,0.049,2.408e5,0.106
171.411,0.049,2.409e5,0.106
171.461,0.049,2.41e5,0.106
171.511,0.049,2.411e5,0.107
171.561,0.049,2.411e5,0.107
171.611,0.049,2.412e5,0.107
171.661,0.049,2.413e5,0.107
171.711,0.049,2.414e5,0.107
171.761,0.049,2.415e5,0.108
171.811,0.049,2.415e5,0.108
171.861,0.049,2.416e5,0.108
171.911,0.049,2.417e5,0.108
171.961,0.049,2.418e5,0.108
172.011,0.049,2.419e5,0.108
172.061,0.049,2.42e5,0.108
172.111,0.049,2.42e5,0.107
172.161,0.049,2.421e5,0.107
172.211,0.049,2.422e5,0.107
172.261,0.049,2.423e5,0.107
172.311,0.049,2.424e5,0.107
172.361,0.049,2.425e5,0.107
172.411,0.049,2.425e5,0.107
172.461,0.049,2.426e5,0.107
172.511,0.049,2.427e5,0.107
172.561,0.049,2.428e5,0.107
172.611,0.049,2.429e5,0.107
172.661,0.049,2.429e5,0.107
172.711,0.049,2.43e5,0.107
172.761,0.049,2.431e5,0.107
172.811,0.049,2.432e5,0.108
172.861,0.049,2.433e5,0.108
172.911,0.049,2.434e5,0.108
172.961,0.049,2.434e5,0.108
173.011,0.049,2.435e5,0.108
173.061,0.049,2.436e5,0.108
173.111,0.049,2.437e5,0.108
173.161,0.049,2.438e5,0.108
173.211,0.049,2.438e5,0.108
173.261,0.049,2.439e5,0.108
173.311,0.049,2.44e5,0.108
173.361,0.049,2.441e5,0.108
173.411,0.049,2.442e5,0.107
173.461,0.049,2.443e5,0.107
173.511,0.049,2.443e5,0.108
173.561,0.049,2.444e5,0.108
173.611,0.049,2.445e5,0.108
173.661,0.049,2.446e5,0.108
173.711,0.049,2.447e5,0.108
173.761,0.049,2.447e5,0.108
173.811,0.049,2.448e5,0.108
173.861,0.049,2.449e5,0.108
173.911,0.049,2.45e5,0.108
173.961,0.049,2.451e5,0.108
174.011,0.049,2.452e5,0.108
174.061,0.049,2.452e5,0.108
174.111,0.049,2.453e5,0.108
174.161,0.049,2.454e5,0.108
174.211,0.049,2.455e5,0.108
174.261,0.049,2.456e5,0.107
174.311,0.049,2.456e5,0.107
174.361,0.049,2.457e5,0.107
174.411,0.049,2.458e5,0.107
174.461,0.049,2.459e5,0.107
174.511,0.049,2.46e5,0.107
174.561,0.049,2.46e5,0.107
174.611,0.049,2.461e5,0.108
174.661,0.049,2.462e5,0.108
174.711,0.049,2.463e5,0.108
174.761,0.049,2.464e5,0.108
174.811,0.049,2.465e5,0.108
174.861,0.049,2.465e5,0.108
174.911,0.049,2.466e5,0.108
174.961,0.049,2.467e5,0.108
175.011,0.049,2.468e5,0.108
175.061,0.049,2.469e5,0.108
175.111,0.049,2.469e5,0.108
175.161,0.049,2.47e5,0.108
175.211,0.049,2.471e5,0.108
175.261,0.049,2.472e5,0.108
175.311,0.049,2.473e5,0.108
175.361,0.049,2.474e5,0.108
175.411,0.049,2.474e5,0.108
175.461,0.049,2.475e5,0.108
175.511,0.049,2.476e5,0.108
175.561,0.049,2.477e5,0.108
175.611,0.049,2.478e5,0.108
175.661,0.049,2.478e5,0.108
175.711,0.049,2.479e5,0.108
175.761,0.049,2.48e5,0.108
175.811,0.049,2.481e5,0.108
175.861,0.049,2.482e5,0.108
175.911,0.049,2.482e5,0.108
175.961,0.049,2.483e5,0.108
176.011,0.049,2.484e5,0.108
176.061,0.049,2.485e5,0.108
176.111,0.049,2.486e5,0.108
176.161,0.049,2.487e5,0.108
176.211,0.049,2.487e5,0.108
176.261,0.049,2.488e5,0.108
176.311,0.049,2.489e5,0.108
176.361,0.049,2.49e5,0.108
176.411,0.049,2.491e5,0.108
176.461,0.049,2.491e5,0.108
176.511,0.049,2.492e5,0.108
176.561,0.049,2.493e5,0.108
176.611,0.049,2.494e5,0.108
176.661,0.049,2.495e5,0.109
176.711,0.049,2.496e5,0.109
176.761,0.049,2.496e5,0.109
176.811,0.049,2.497e5,0.109
176.861,0.049,2.498e5,0.109
176.911,0.049,2.499e5,0.109
176.961,0.049,2.5e5,0.109
177.011,0.049,2.5e5,0.109
177.061,0.049,2.501e5,0.109
177.111,0.049,2.502e5,0.109
177.161,0.049,2.503e5,0.108
177.211,0.049,2.504e5,0.108
177.261,0.049,2.504e5,0.108
177.311,0.049,2.505e5,0.108
177.361,0.049,2.506e5,0.108
177.411,0.049,2.507e5,0.108
177.461,0.049,2.508e5,0.108
177.511,0.049,2.509e5,0.108
177.561,0.049,2.509e5,0.108
177.611,0.049,2.51e5,0.108
177.661,0.049,2.511e5,0.108
177.711,0.049,2.512e5,0.108
177.761,0.049,2.513e5,0.108
177.811,0.049,2.513e5,0.108
177.861,0.049,2.514e5,0.108
177.911,0.049,2.515e5,0.108
177.961,0.049,2.516e5,0.108
178.011,0.049,2.517e5,0.108
178.061,0.049,2.517e5,0.108
178.111,0.049,2.518e5,0.108
178.161,0.049,2.519e5,0.108
178.211,0.049,2.52e5,0.108
178.261,0.049,2.521e5,0.108
178.311,0.049,2.522e5,0.108
178.361,0.049,2.522e5,0.108
178.411,0.049,2.523e5,0.108
178.461,0.049,2.524e5,0.108
178.511,0.049,2.525e5,0.108
178.561,0.049,2.526e5,0.108
178.611,0.049,2.526e5,0.108
178.661,0.049,2.527e5,0.109
178.711,0.049,2.528e5,0.109
178.761,0.049,2.529e5,0.109
178.811,0.049,2.53e5,0.109
178.861,0.049,2.531e5,0.109
178.911,0.049,2.531e5,0.109
178.961,0.049,2.532e5,0.109
179.011,0.049,2.533e5,0.109
179.061,0.049,2.534e5,0.109
179.111,0.049,2.535e5,0.109
179.161,0.049,2.535e5,0.109
179.211,0.049,2.536e5,0.109
179.261,0.049,2.537e5,0.109
179.311,0.049,2.538e5,0.109
179.361,0.049,2.539e5,0.109
179.411,0.049,2.539e5,0.109
179.461,0.049,2.54e5,0.109
179.511,0.049,2.541e5,0.109
179.561,0.049,2.542e5,0.109
179.611,0.049,2.543e5,0.109
179.661,0.049,2.544e5,0.109
179.711,0.049,2.544e5,0.109
179.761,0.049,2.545e5,0.109
179.811,0.049,2.546e5,0.109
179.861,0.049,2.547e5,0.109
179.911,0.049,2.548e5,0.109
179.961,0.049,2.548e5,0.109
180.011,0.049,2.549e5,0.109
180.061,0.049,2.55e5,0.109
180.111,0.049,2.551e5,0.109
180.161,0.049,2.552e5,0.109
180.211,0.049,2.552e5,0.109
180.261,0.049,2.553e5,0.109
180.311,0.049,2.554e5,0.109
180.361,0.049,2.555e5,0.109
180.411,0.049,2.556e5,0.109
180.461,0.049,2.557e5,0.109
180.511,0.049,2.557e5,0.109
180.561,0.049,2.558e5,0.109
180.611,0.049,2.559e5,0.109
180.661,0.049,2.56e5,0.109
180.711,0.049,2.561e5,0.109
180.761,0.049,2.561e5,0.109
180.811,0.049,2.562e5,0.109
180.861,0.049,2.563e5,0.109
180.911,0.049,2.564e5,0.109
180.961,0.049,2.565e5,0.109
181.011,0.049,2.565e5,0.109
181.061,0.049,2.566e5,0.109
181.111,0.049,2.567e5,0.109
181.161,0.049,2.568e5,0.109
181.211,0.049,2.569e5,0.109
181.261,0.049,2.57e5,0.109
181.311,0.049,2.57e5,0.109
181.361,0.049,2.571e5,0.109
181.411,0.049,2.572e5,0.109
181.461,0.049,2.573e5,0.109
181.511,0.049,2.574e5,0.109
181.561,0.049,2.574e5,0.109
181.611,0.049,2.575e5,0.109
181.661,0.049,2.576e5,0.109
181.711,0.049,2.577e5,0.109
181.761,0.049,2.578e5,0.109
181.811,0.049,2.578e5,0.109
181.861,0.049,2.579e5,0.109
181.911,0.049,2.58e5,0.109
181.961,0.049,2.581e5,0.11
182.011,0.049,2.582e5,0.11
182.061,0.049,2.583e5,0.11
182.111,0.049,2.583e5,0.11
182.161,0.049,2.584e5,0.11
182.211,0.049,2.585e5,0.11
182.261,0.049,2.586e5,0.11
182.311,0.049,2.587e5,0.11
182.361,0.049,2.587e5,0.11
182.411,0.049,2.588e5,0.11
182.461,0.049,2.589e5,0.11
182.511,0.049,2.59e5,0.11
182.561,0.049,2.591e5,0.11
182.611,0.049,2.591e5,0.109
182.661,0.049,2.592e5,0.109
182.711,0.049,2.593e5,0.109
182.761,0.049,2.594e5,0.11
182.811,0.049,2.595e5,0.109
182.861,0.049,2.596e5,0.109
182.911,0.049,2.596e5,0.109
182.961,0.049,2.597e5,0.109
183.011,0.049,2.598e5,0.109
183.061,0.049,2.599e5,0.109
183.111,0.049,2.6e5,0.109
183.161,0.049,2.6e5,0.109
183.211,0.049,2.601e5,0.109
183.261,0.049,2.602e5,0.109
183.311,0.049,2.603e5,0.109
183.361,0.049,2.604e5,0.109
183.411,0.049,2.605e5,0.109
183.461,0.049,2.605e5,0.109
183.511,0.049,2.606e5,0.11
183.561,0.049,2.607e5,0.109
183.611,0.049,2.608e5,0.11
183.661,0.049,2.609e5,0.11
183.711,0.049,2.609e5,0.11
183.761,0.049,2.61e5,0.11
183.811,0.049,2.611e5,0.11
183.861,0.049,2.612e5,0.11
183.911,0.049,2.613e5,0.11
183.961,0.049,2.613e5,0.11
184.011,0.049,2.614e5,0.11
184.061,0.049,2.615e5,0.11
184.111,0.049,2.616e5,0.11
184.161,0.049,2.617e5,0.11
184.211,0.049,2.618e5,0.11
184.261,0.049,2.618e5,0.11
184.311,0.049,2.619e5,0.11
184.361,0.049,2.62e5,0.11
184.411,0.049,2.621e5,0.11
184.461,0.049,2.622e5,0.11
184.511,0.049,2.622e5,0.11
184.561,0.049,2.623e5,0.11
184.611,0.049,2.624e5,0.11
184.661,0.049,2.625e5,0.11
184.711,0.049,2.626e5,0.11
184.761,0.049,2.627e5,0.11
184.811,0.049,2.627e5,0.11
184.861,0.049,2.628e5,0.111
184.911,0.049,2.629e5,0.111
184.961,0.049,2.63e5,0.111
185.011,0.049,2.631e5,0.111
185.061,0.049,2.631e5,0.111
185.111,0.049,2.632e5,0.11
185.161,0.049,2.633e5,0.11
185.211,0.049,2.634e5,0.11
185.261,0.049,2.635e5,0.11
185.311,0.049,2.635e5,0.11
185.361,0.049,2.636e5,0.11
185.411,0.049,2.637e5,0.11
185.461,0.049,2.638e5,0.11
185.511,0.049,2.639e5,0.11
185.561,0.049,2.64e5,0.111
185.611,0.049,2.64e5,0.111
185.661,0.049,2.641e5,0.111
185.711,0.049,2.642e5,0.111
185.761,0.049,2.643e5,0.111
185.811,0.049,2.644e5,0.111
185.861,0.049,2.644e5,0.111
185.911,0.049,2.645e5,0.111
185.961,0.049,2.646e5,0.111
186.011,0.049,2.647e5,0.111
186.061,0.049,2.648e5,0.111
186.111,0.049,2.648e5,0.111
186.161,0.049,2.649e5,0.111
186.211,0.049,2.65e5,0.111
186.261,0.049,2.651e5,0.111
186.311,0.049,2.652e5,0.111
186.361,0.049,2.653e5,0.111
186.411,0.049,2.653e5,0.111
186.461,0.049,2.654e5,0.111
186.511,0.049,2.655e5,0.111
186.561,0.049,2.656e5,0.111
186.611,0.049,2.657e5,0.111
186.661,0.049,2.658e5,0.111
186.711,0.049,2.659e5,0.111
186.761,0.049,2.66e5,0.111
186.811,0.049,2.66e5,0.111
186.861,0.049,2.661e5,0.111
186.911,0.049,2.662e5,0.111
186.961,0.049,2.663e5,0.111
187.011,0.049,2.664e5,0.111
187.061,0.049,2.665e5,0.111
187.111,0.049,2.666e5,0.111
187.161,0.049,2.667e5,0.111
187.211,0.049,2.668e5,0.111
187.261,0.049,2.668e5,0.111
187.311,0.049,2.669e5,0.111
187.361,0.049,2.67e5,0.111
187.411,0.049,2.671e5,0.111
187.461,0.049,2.672e5,0.111
187.511,0.049,2.673e5,0.111
187.561,0.049,2.674e5,0.111
187.611,0.049,2.675e5,0.111
187.661,0.049,2.675e5,0.111
187.711,0.049,2.676e5,0.111
187.761,0.049,2.677e5,0.111
187.811,0.049,2.678e5,0.111
187.861,0.049,2.679e5,0.111
187.911,0.049,2.68e5,0.111
187.961,0.049,2.681e5,0.111
188.011,0.049,2.682e5,0.111
188.061,0.049,2.682e5,0.111
188.111,0.049,2.683e5,0.111
188.161,0.049,2.684e5,0.111
188.211,0.049,2.685e5,0.111
188.261,0.049,2.686e5,0.111
188.311,0.049,2.687e5,0.111
188.361,0.049,2.688e5,0.111
188.411,0.049,2.689e5,0.111
188.461,0.049,2.689e5,0.111
188.511,0.049,2.69e5,0.111
188.561,0.049,2.691e5,0.111
188.611,0.049,2.692e5,0.111
188.661,0.049,2.693e5,0.111
188.711,0.049,2.694e5,0.111
188.761,0.049,2.695e5,0.111
188.811,0.049,2.696e5,0.111
188.861,0.049,2.696e5,0.111
188.911,0.049,2.697e5,0.111
188.961,0.049,2.698e5,0.111
189.011,0.049,2.699e5,0.111
189.061,0.049,2.7e5,0.111
189.111,0.049,2.701e5,0.111
189.161,0.049,2.702e5,0.111
189.211,0.049,2.703e5,0.111
189.261,0.049,2.704e5,0.111
189.311,0.049,2.704e5,0.112
189.361,0.049,2.705e5,0.112
189.411,0.049,2.706e5,0.112
189.461,0.049,2.707e5,0.112
189.511,0.049,2.708e5,0.112
189.561,0.049,2.709e5,0.112
189.611,0.049,2.71e5,0.112
189.661,0.049,2.711e5,0.112
189.711,0.049,2.711e5,0.112
189.761,0.049,2.712e5,0.112
189.811,0.049,2.713e5,0.112
189.861,0.049,2.714e5,0.111
189.911,0.049,2.715e5,0.111
189.961,0.049,2.716e5,0.111
190.011,0.049,2.717e5,0.111
190.061,0.049,2.718e5,0.111
190.111,0.049,2.718e5,0.111
190.161,0.049,2.719e5,0.111
190.211,0.049,2.72e5,0.111
190.261,0.049,2.721e5,0.111
190.311,0.049,2.722e5,0.111
190.361,0.049,2.723e5,0.112
190.411,0.049,2.724e5,0.112
190.461,0.049,2.725e5,0.112
190.511,0.049,2.725e5,0.112
190.561,0.049,2.726e5,0.112
190.611,0.049,2.727e5,0.112
190.661,0.049,2.728e5,0.112
190.711,0.049,2.729e5,0.112
190.761,0.049,2.73e5,0.112
190.811,0.049,2.731e5,0.112
190.861,0.049,2.732e5,0.112
190.911,0.049,2.732e5,0.112
190.961,0.049,2.733e5,0.112
191.011,0.049,2.734e5,0.112
191.061,0.049,2.735e5,0.112
191.111,0.049,2.736e5,0.112
191.161,0.049,2.737e5,0.112
191.211,0.049,2.738e5,0.112
191.261,0.049,2.739e5,0.112
191.311,0.049,2.739e5,0.112
191.361,0.049,2.74e5,0.113
191.411,0.049,2.741e5,0.113
191.461,0.049,2.742e5,0.113
191.511,0.049,2.743e5,0.113
191.561,0.049,2.744e5,0.113
191.611,0.049,2.745e5,0.113
191.661,0.049,2.746e5,0.112
191.711,0.049,2.747e5,0.112
191.761,0.049,2.747e5,0.112
191.811,0.049,2.748e5,0.112
191.861,0.049,2.749e5,0.112
191.911,0.049,2.75e5,0.112
191.961,0.049,2.751e5,0.112
192.011,0.049,2.752e5,0.112
192.061,0.049,2.753e5,0.112
192.111,0.049,2.754e5,0.112
192.161,0.049,2.754e5,0.112
192.211,0.049,2.755e5,0.112
192.261,0.049,2.756e5,0.112
192.311,0.049,2.757e5,0.112
192.361,0.049,2.758e5,0.112
192.411,0.049,2.759e5,0.113
192.461,0.049,2.76e5,0.113
192.511,0.049,2.761e5,0.113
192.561,0.049,2.761e5,0.113
192.611,0.049,2.762e5,0.113
192.661,0.049,2.763e5,0.112
192.711,0.049,2.764e5,0.112
192.761,0.049,2.765e5,0.112
192.811,0.049,2.766e5,0.112
192.861,0.049,2.767e5,0.112
192.911,0.049,2.768e5,0.112
192.961,0.049,2.768e5,0.112
193.011,0.049,2.769e5,0.112
193.061,0.049,2.77e5,0.112
193.111,0.049,2.771e5,0.112
193.161,0.049,2.772e5,0.112
193.211,0.049,2.773e5,0.113
193.261,0.049,2.774e5,0.113
193.311,0.049,2.775e5,0.113
193.361,0.049,2.775e5,0.113
193.411,0.049,2.776e5,0.113
193.461,0.049,2.777e5,0.113
193.511,0.049,2.778e5,0.113
193.561,0.049,2.779e5,0.113
193.611,0.049,2.78e5,0.114
193.661,0.049,2.781e5,0.114
193.711,0.049,2.782e5,0.114
193.761,0.049,2.782e5,0.113
193.811,0.049,2.783e5,0.113
193.861,0.049,2.784e5,0.113
193.911,0.049,2.785e5,0.113
193.961,0.049,2.786e5,0.113
194.011,0.049,2.787e5,0.113
194.061,0.049,2.788e5,0.113
194.111,0.049,2.788e5,0.113
194.161,0.049,2.789e5,0.113
194.211,0.049,2.79e5,0.113
194.261,0.049,2.791e5,0.113
194.311,0.049,2.792e5,0.113
194.361,0.049,2.793e5,0.113
194.411,0.049,2.794e5,0.113
194.461,0.049,2.795e5,0.113
194.511,0.049,2.795e5,0.113
194.561,0.049,2.796e5,0.113
194.611,0.049,2.797e5,0.113
194.661,0.049,2.798e5,0.113
194.711,0.049,2.799e5,0.113
194.761,0.049,2.8e5,0.113
194.811,0.049,2.801e5,0.113
194.861,0.049,2.802e5,0.113
194.911,0.049,2.802e5,0.113
194.961,0.049,2.803e5,0.113
195.011,0.049,2.804e5,0.113
195.061,0.049,2.805e5,0.113
195.111,0.049,2.806e5,0.113
195.161,0.049,2.807e5,0.113
195.211,0.049,2.808e5,0.113
195.261,0.049,2.809e5,0.113
195.311,0.049,2.809e5,0.113
195.361,0.049,2.81e5,0.113
195.411,0.049,2.811e5,0.113
195.461,0.049,2.812e5,0.113
195.511,0.049,2.813e5,0.113
195.561,0.049,2.814e5,0.113
195.611,0.049,2.815e5,0.113
195.661,0.049,2.815e5,0.113
195.711,0.049,2.816e5,0.113
195.761,0.049,2.817e5,0.113
195.811,0.049,2.818e5,0.113
195.861,0.049,2.819e5,0.113
195.911,0.049,2.82e5,0.113
195.961,0.049,2.821e5,0.113
196.011,0.049,2.822e5,0.113
196.061,0.049,2.822e5,0.113
196.111,0.049,2.823e5,0.113
196.161,0.049,2.824e5,0.113
196.211,0.049,2.825e5,0.113
196.261,0.049,2.826e5,0.113
196.311,0.049,2.827e5,0.113
196.361,0.049,2.828e5,0.113
196.411,0.049,2.828e5,0.113
196.461,0.049,2.829e5,0.113
196.511,0.049,2.83e5,0.114
196.561,0.049,2.831e5,0.113
196.611,0.049,2.832e5,0.114
196.661,0.049,2.833e5,0.113
196.711,0.049,2.834e5,0.113
196.761,0.049,2.835e5,0.113
196.811,0.049,2.835e5,0.114
196.861,0.049,2.836e5,0.113
196.911,0.049,2.837e5,0.113
196.961,0.049,2.838e5,0.113
197.011,0.049,2.839e5,0.113
197.061,0.049,2.84e5,0.113
197.111,0.049,2.841e5,0.113
197.161,0.049,2.842e5,0.113
197.211,0.049,2.842e5,0.113
197.261,0.049,2.843e5,0.113
197.311,0.049,2.844e5,0.113
197.361,0.049,2.845e5,0.113
197.411,0.049,2.846e5,0.113
197.461,0.049,2.847e5,0.114
197.511,0.049,2.848e5,0.114
197.561,0.049,2.848e5,0.114
197.611,0.049,2.849e5,0.114
197.661,0.049,2.85e5,0.114
197.711,0.049,2.851e5,0.114
197.761,0.049,2.852e5,0.114
197.811,0.049,2.853e5,0.114
197.861,0.049,2.854e5,0.114
197.911,0.049,2.855e5,0.114
197.961,0.049,2.855e5,0.114
198.011,0.049,2.856e5,0.114
198.061,0.049,2.857e5,0.114
198.111,0.049,2.858e5,0.114
198.161,0.049,2.859e5,0.114
198.211,0.049,2.86e5,0.114
198.261,0.049,2.861e5,0.114
198.311,0.049,2.861e5,0.114
198.361,0.049,2.862e5,0.114
198.411,0.049,2.863e5,0.114
198.461,0.049,2.864e5,0.114
198.511,0.049,2.865e5,0.114
198.561,0.049,2.866e5,0.114
198.611,0.049,2.867e5,0.114
198.661,0.049,2.868e5,0.114
198.711,0.049,2.868e5,0.114
198.761,0.049,2.869e5,0.114
198.811,0.049,2.87e5,0.114
198.861,0.049,2.871e5,0.114
198.911,0.049,2.872e5,0.114
198.961,0.049,2.873e5,0.114
199.011,0.049,2.874e5,0.114
199.061,0.049,2.875e5,0.113
199.111,0.049,2.875e5,0.113
199.161,0.049,2.876e5,0.113
199.211,0.049,2.877e5,0.113
199.261,0.049,2.878e5,0.113
199.311,0.049,2.879e5,0.113
